Date,Price,Open,High,Low,Vol.,Change %
9/26/2022,0.9999,0.9999,1,0.9999,115.38M,0.00%
9/25/2022,0.9999,0.9999,1,0.9998,112.21M,0.00%
9/24/2022,0.9999,1,1.0001,0.9999,122.24M,-0.01%
9/23/2022,1,1,1.0001,0.9999,101.01M,0.00%
9/22/2022,1,0.9999,1.0002,0.9999,193.61M,0.01%
9/21/2022,0.9999,1,1,0.9999,134.43M,-0.01%
9/20/2022,1,0.9999,1,0.9998,180.83M,0.01%
9/19/2022,0.9999,1.0001,1.0001,0.9998,207.96M,-0.02%
9/18/2022,1.0001,0.9999,1.0001,0.9999,93.75M,0.02%
9/17/2022,0.9999,1.0001,1.0001,0.9999,124.51M,-0.02%
9/16/2022,1.0001,1.0001,1.0002,0.9999,569.41M,0.01%
9/15/2022,1,0.9998,1.0003,0.9997,507.70M,0.02%
9/14/2022,0.9998,1,1.0001,0.9998,179.80M,-0.02%
9/13/2022,1,0.9998,1,0.9996,276.20M,0.02%
9/12/2022,0.9998,0.9997,1,0.9997,204.49M,0.01%
9/11/2022,0.9997,0.9997,0.9999,0.9997,141.93M,0.00%
9/10/2022,0.9997,0.9997,1,0.9995,219.68M,0.00%
9/9/2022,0.9997,0.9999,1,0.9997,236.41M,-0.02%
9/8/2022,0.9999,1,1,0.9999,158.55M,-0.01%
9/7/2022,1,1,1.0001,0.9999,168.57M,0.00%
9/6/2022,1,1,1.0001,1,205.22M,-0.01%
9/5/2022,1.0001,0.9999,1.0001,0.9999,143.52M,0.02%
9/4/2022,0.9999,0.9999,1.0001,0.9999,77.99M,0.00%
9/3/2022,0.9999,0.9999,1,0.9999,39.92M,-0.01%
9/2/2022,1,1,1.0001,0.9999,134.03M,0.00%
9/1/2022,1,1,1.0001,0.9999,195.94M,0.00%
8/31/2022,1,0.9999,1.0001,0.9999,133.85M,0.01%
8/30/2022,0.9999,1,1.0001,0.9999,164.80M,-0.01%
8/29/2022,1,1.0001,1.0001,0.9999,172.53M,0.00%
8/28/2022,1,1.0001,1.0001,1,78.84M,-0.01%
8/27/2022,1.0001,1,1.0001,0.9999,144.13M,0.01%
8/26/2022,1,1,1.0001,0.9999,163.25M,0.00%
8/25/2022,1,0.9999,1.0001,0.9999,160.97M,0.00%
8/24/2022,1,1,1.0001,0.9999,225.81M,0.00%
8/23/2022,1,1.0001,1.0002,1,135.26M,-0.01%
8/22/2022,1.0001,1.0001,1.0002,0.9999,184.27M,0.00%
8/21/2022,1.0001,1.0001,1.0002,0.9999,392.61M,0.00%
8/20/2022,1.0001,1,1.0002,0.9999,152.63M,0.01%
8/19/2022,1,1,1.0001,0.9998,259.79M,0.00%
8/18/2022,1,1,1.0002,0.9999,277.52M,0.00%
8/17/2022,1,0.9999,1.0001,0.9998,242.55M,0.01%
8/16/2022,0.9999,0.9998,1,0.9997,272.56M,0.01%
8/15/2022,0.9998,0.9997,0.9999,0.9996,370.21M,0.01%
8/14/2022,0.9997,0.9996,0.9998,0.9996,164.48M,0.00%
8/13/2022,0.9997,0.9996,0.9998,0.9994,344.26M,0.01%
8/12/2022,0.9996,0.9996,0.9998,0.9995,361.55M,0.00%
