Date,Price,Open,High,Low,Vol.,Change %
5/28/2023,1.92,1.9304,1.9508,1.9124,3.11M,-0.54%
5/27/2023,1.9304,1.9156,1.9419,1.8924,3.59M,0.77%
5/26/2023,1.9156,1.9188,1.9266,1.8868,4.25M,-0.17%
5/25/2023,1.9188,1.9702,1.9777,1.9123,3.25M,-2.61%
5/24/2023,1.9702,2.0259,2.0353,1.9487,3.71M,-2.75%
5/23/2023,2.026,1.8487,2.068,1.845,4.28M,9.59%
5/22/2023,1.8487,1.8336,1.8492,1.801,2.72M,0.82%
5/21/2023,1.8336,1.8629,1.8763,1.8316,2.19M,-1.57%
5/20/2023,1.8629,1.8832,1.891,1.862,1.93M,-1.08%
5/19/2023,1.8832,1.9074,1.9109,1.883,2.75M,-1.27%
5/18/2023,1.9074,1.9604,1.9726,1.8845,3.32M,-2.70%
5/17/2023,1.9604,2.0016,2.0097,1.9565,3.06M,-2.06%
5/16/2023,2.0016,2.0029,2.0087,1.9689,3.55M,-0.06%
5/15/2023,2.0029,2.0015,2.0209,1.9454,4.92M,0.03%
5/14/2023,2.0022,1.8751,2.0098,1.8518,4.24M,6.78%
5/13/2023,1.8751,1.8577,1.892,1.8202,4.25M,0.94%
5/12/2023,1.8577,1.9446,1.9471,1.7699,6.50M,-4.47%
5/11/2023,1.9446,1.9891,1.9956,1.9145,3.94M,-2.23%
5/10/2023,1.9891,1.9908,2.0003,1.9352,3.59M,-0.08%
5/9/2023,1.9907,2.0465,2.0517,1.8776,5.83M,-2.73%
5/8/2023,2.0465,2.0432,2.0516,1.9821,3.74M,0.16%
5/7/2023,2.0432,2.0854,2.0946,2.0418,3.98M,-2.02%
5/6/2023,2.0854,2.0959,2.1043,2.0492,2.56M,-0.50%
5/5/2023,2.0959,2.0992,2.1333,2.066,1.46M,-0.15%
5/4/2023,2.0992,2.0409,2.1013,2.0229,1.84M,2.86%
5/3/2023,2.0409,2.1103,2.1479,2.0366,3.31M,-3.29%
5/2/2023,2.1103,2.0903,2.1191,2.0721,4.38M,0.96%
5/1/2023,2.0903,2.1367,2.1864,2.0784,5.87M,-2.22%
4/30/2023,2.1377,2.167,2.1833,2.1203,4.83M,-1.35%
4/29/2023,2.167,2.1476,2.1797,2.1376,5.35M,0.90%
4/28/2023,2.1476,2.2116,2.2116,2.1415,5.71M,-2.89%
4/27/2023,2.2116,2.2307,2.2482,2.1842,5.75M,-0.86%
4/26/2023,2.2308,2.2908,2.2939,2.2006,7.77M,-2.62%
4/25/2023,2.2908,2.2973,2.3094,2.2472,6.27M,-0.28%
4/24/2023,2.2973,2.3294,2.3387,2.2716,7.22M,-1.38%
4/23/2023,2.3294,2.31,2.3415,2.2969,6.22M,0.84%
4/22/2023,2.31,2.262,2.3145,2.2476,6.49M,2.12%
4/21/2023,2.262,2.2702,2.3264,2.2417,7.71M,-0.36%
4/20/2023,2.2702,2.2708,2.3001,2.2354,7.30M,-0.05%
4/19/2023,2.2713,2.314,2.3258,2.2243,6.95M,-1.85%
4/18/2023,2.314,2.298,2.3273,2.2818,5.65M,0.71%
4/17/2023,2.2978,2.3576,2.362,2.2695,6.87M,-2.57%
4/16/2023,2.3585,2.3466,2.3811,2.3304,6.37M,0.51%
4/15/2023,2.3466,2.3361,2.3692,2.2981,7.58M,0.46%
4/14/2023,2.3358,2.2659,2.3571,2.2463,8.58M,3.15%
4/13/2023,2.2646,2.1879,2.2707,2.1818,9.83M,3.51%
4/12/2023,2.1879,2.2229,2.2229,2.1293,25.33M,-1.57%
4/11/2023,2.2229,2.2083,2.2372,2.1884,14.23M,0.66%
4/10/2023,2.2083,2.2252,2.2302,2.1656,12.63M,-0.76%
4/9/2023,2.2252,2.2164,2.2486,2.2098,12.11M,0.40%
4/8/2023,2.2164,2.2407,2.2675,2.2007,3.72M,-1.08%
4/7/2023,2.2407,2.2603,2.2753,2.1973,6.90M,-0.87%
4/6/2023,2.2603,2.3251,2.3256,2.2543,3.61M,-2.79%
4/5/2023,2.3251,2.2667,2.3294,2.2662,9.72M,2.58%
4/4/2023,2.2667,2.2464,2.3019,2.2263,10.16M,0.85%
4/3/2023,2.2475,2.2635,2.2672,2.1796,10.36M,-0.71%
4/2/2023,2.2635,2.2608,2.2907,2.2229,7.92M,0.12%
4/1/2023,2.2608,2.2553,2.2769,2.2254,9.76M,0.24%
3/31/2023,2.2553,2.089,2.2809,2.0735,10.73M,7.96%
3/30/2023,2.089,2.1239,2.1561,2.0627,6.46M,-1.64%
3/29/2023,2.1239,2.1151,2.1873,2.0748,8.26M,0.42%
3/28/2023,2.1151,2.0857,2.1283,2.0319,9.87M,1.42%
3/27/2023,2.0854,2.1184,2.1612,2.0713,11.13M,-1.56%
3/26/2023,2.1186,2.0926,2.1434,2.0464,12.57M,1.25%
3/25/2023,2.0925,2.0923,2.1351,2.0487,6.66M,0.03%
3/24/2023,2.0918,2.1789,2.1814,1.9183,6.51M,-4.00%
3/23/2023,2.1789,2.3745,2.3776,1.8721,15.50M,-8.24%
3/22/2023,2.3747,2.403,2.4525,2.3665,5.83M,-1.18%
3/21/2023,2.403,2.3811,2.4115,2.3678,5.48M,0.92%
3/20/2023,2.3811,2.3867,2.3966,2.3477,5.60M,-0.24%
3/19/2023,2.3867,2.4034,2.429,2.3454,5.47M,-0.70%
3/18/2023,2.4034,2.4615,2.4813,2.4011,4.83M,-2.36%
3/17/2023,2.4615,2.4347,2.4862,2.4127,5.28M,1.10%
3/16/2023,2.4347,2.4554,2.4837,2.4023,5.56M,-0.84%
