Date,Price,Open,High,Low,Vol.,Change %
10/30/2022,55.35,56.62,57.47,54.73,375.73K,-2.24%
10/29/2022,56.62,54.92,57.48,54.7,551.72K,3.10%
10/28/2022,54.92,54.73,55.47,53.54,434.33K,0.35%
10/27/2022,54.73,56.4,56.65,54.55,429.44K,-2.96%
10/26/2022,56.4,55.88,57.56,55.7,516.75K,0.93%
10/25/2022,55.88,52.54,56.8,52.28,560.30K,6.36%
10/24/2022,52.54,54.03,54.2,52.11,349.61K,-2.76%
10/23/2022,54.03,52.18,54.03,51.83,251.14K,3.55%
10/22/2022,52.18,51.6,52.47,51.37,187.50K,1.12%
10/21/2022,51.6,51.22,51.8,49.7,305.42K,0.74%
10/20/2022,51.22,50.96,52.03,50.58,271.49K,0.51%
10/19/2022,50.96,51.88,52,50.81,232.71K,-1.77%
10/18/2022,51.88,51.82,52.17,50.75,267.16K,0.12%
10/17/2022,51.82,51.41,52.13,51.07,219.44K,0.80%
10/16/2022,51.41,50.39,51.78,50.33,230.96K,2.02%
10/15/2022,50.39,51.31,51.66,50.32,230.31K,-1.79%
10/14/2022,51.31,51.12,52.57,50.92,320.86K,0.37%
10/13/2022,51.12,52.23,52.5,48.39,598.84K,-2.13%
10/12/2022,52.23,52.02,52.94,51.69,355.75K,0.40%
10/11/2022,52.02,52.6,52.6,51.36,325.90K,-1.10%
10/10/2022,52.6,53.89,54.45,52.5,392.71K,-2.47%
10/9/2022,53.93,52.79,53.98,52.7,197.64K,2.16%
10/8/2022,52.79,52.83,53.53,52.43,244.83K,-0.08%
10/7/2022,52.83,53.53,53.84,52.32,353.96K,-1.25%
10/6/2022,53.5,54.62,55.05,53.37,389.63K,-2.05%
10/5/2022,54.62,55.27,55.28,53.36,340.56K,-1.18%
10/4/2022,55.27,54.17,55.69,53.89,379.54K,2.03%
10/3/2022,54.17,51.81,54.32,51.63,377.55K,4.64%
10/2/2022,51.77,52.91,53.45,51.7,245.70K,-2.17%
10/1/2022,52.92,53.49,53.82,52.53,228.14K,-1.07%
9/30/2022,53.49,53.96,55.07,52.87,417.56K,-0.87%
9/29/2022,53.96,53.3,54.12,52.31,415.48K,1.28%
9/28/2022,53.28,52.65,53.79,51.1,487.00K,1.20%
9/27/2022,52.65,53.43,55.46,51.89,594.09K,-1.46%
9/26/2022,53.43,52.52,53.72,51.91,462.57K,1.73%
9/25/2022,52.52,53.43,54.39,52.29,388.52K,-1.70%
9/24/2022,53.43,55.29,55.8,53.21,477.66K,-3.36%
9/23/2022,55.29,53.55,55.32,51.54,626.03K,3.25%
9/22/2022,53.55,51.14,54.06,50.65,617.84K,4.71%
9/21/2022,51.14,52.3,55.49,50.27,948.41K,-2.22%
9/20/2022,52.3,52.91,53.68,50.88,740.01K,-1.12%
9/19/2022,52.89,52.63,53.7,50.17,1.19M,0.49%
9/18/2022,52.63,57.82,57.83,52.54,524.25K,-8.98%
9/17/2022,57.82,55.95,58.39,55.81,314.15K,3.34%
9/16/2022,55.95,56.33,56.9,54.66,469.34K,-0.67%
9/15/2022,56.33,60.11,60.81,55.87,696.71K,-6.40%
9/14/2022,60.18,59.1,61.1,58.3,753.42K,1.83%
